Window,Predicted_Risks_new,raw_risk_score,final_risk_score
2025-11-18 00:00:00+00:00,No Risk,2.8766260994569763,2.675121950313327
2025-11-18 00:00:00+00:00,Policy or Political Interference,6.329747594298083,3.5843309940057595
2025-11-18 00:00:00+00:00,Rapid Speed of Disruptive Innovation,2.3390005122393367,2.4168219308132715
2025-11-18 00:00:00+00:00,Research Funding Disruption,1.5478306629837082,1.9119261548391728
2025-11-18 00:00:00+00:00,Revenue Loss,2.0933526112402485,2.2786761527056196
2025-11-18 00:00:00+00:00,Student Conduct Incident,4.9336289185930005,3.318452516679305
2025-11-18 00:00:00+00:00,Violence or Threats,0.7481520567212148,1.1516579945404752
2025-11-25 00:00:00+00:00,Enrollment Pressure,0.9350077363278274,1.360998006553824
2025-11-25 00:00:00+00:00,No Risk,3.541666110346199,2.9310342922469568
2025-11-25 00:00:00+00:00,Policy or Political Interference,4.098374144319296,3.1055939347177572
2025-11-25 00:00:00+00:00,Ransomware/Malware,0.5912554250641869,0.9563354426655153
2025-11-25 00:00:00+00:00,Research Funding Disruption,5.05232135480978,3.344879751172236
2025-11-25 00:00:00+00:00,Transportation/Access Disruption,0.9866104904702835,1.414856195102549
2025-12-02 00:00:00+00:00,Controversial Public Incident,1.9240741061417213,2.174550041409371
2025-12-02 00:00:00+00:00,DEI Program Backlash,2.65034929549306,2.5729801450673584
2025-12-02 00:00:00+00:00,Enrollment Pressure,4.443439921490423,3.1997395899816685
2025-12-02 00:00:00+00:00,High-Profile Litigation,2.9459670535266396,2.7047235363083244
2025-12-02 00:00:00+00:00,IT System Failure,1.5699278130347645,1.9286924549457045
2025-12-02 00:00:00+00:00,Institutional Alignment Risk,0.9021760857403988,1.3258809406157805
2025-12-02 00:00:00+00:00,Leadership Missteps,2.356221875059983,2.4259825185920683
2025-12-02 00:00:00+00:00,No Risk,4.321000711436664,3.167424322498391
2025-12-02 00:00:00+00:00,Policy or Political Interference,6.484762266727685,3.608755621026288
2025-12-02 00:00:00+00:00,Rapid Speed of Disruptive Innovation,2.7269320088148117,2.6085397745905765
2025-12-02 00:00:00+00:00,Research Funding Disruption,6.304760518448204,3.5803134595416495
2025-12-02 00:00:00+00:00,Title IX/ADA Noncompliance,2.6299020393966854,2.5633062962991606
2025-12-09 00:00:00+00:00,Academic Disruption,1.4333237651788175,1.822026167624235
2025-12-09 00:00:00+00:00,Artificial Intelligence Ethics & Governance,0.5227495141570918,0.8646920820080969
2025-12-09 00:00:00+00:00,DEI Program Backlash,3.6402358385008036,2.9642475747231245
2025-12-09 00:00:00+00:00,Enrollment Pressure,2.933961856942446,2.6996526053950927
2025-12-09 00:00:00+00:00,Grant Mismanagement,0.6408172961261649,1.0201441785813823
2025-12-09 00:00:00+00:00,Leadership Missteps,2.678989378052365,2.5864016920033133
2025-12-09 00:00:00+00:00,No Risk,4.362263689206628,3.1784436497739463
2025-12-09 00:00:00+00:00,Policy or Political Interference,4.349629354506969,3.1750837376660157
2025-12-09 00:00:00+00:00,Research Funding Disruption,3.7457755086480686,2.998647248417404
2025-12-09 00:00:00+00:00,Revenue Loss,1.4415419207341156,1.8286522758403483
2025-12-09 00:00:00+00:00,Violence or Threats,6.838662168590478,3.6614785100544354
2025-12-09 00:00:00+00:00,Workplace Safety Violation,2.3644181804180144,2.430319611434838
2025-12-16 00:00:00+00:00,Controversial Public Incident,3.813895783455912,3.020239733327033
2025-12-16 00:00:00+00:00,DEI Program Backlash,4.486092691279347,3.2107308688297826
2025-12-16 00:00:00+00:00,Emergency Preparedness Gaps,1.4403617630793455,1.8277024416581995
2025-12-16 00:00:00+00:00,Enrollment Pressure,2.847555633352841,2.6624834116662233
2025-12-16 00:00:00+00:00,Leadership Missteps,1.2249272087913938,1.6442297260203897
2025-12-16 00:00:00+00:00,Mental Health Crises,1.7404527972651742,2.052201593173796
2025-12-16 00:00:00+00:00,No Risk,1.4494482275242198,1.8350009216766359
2025-12-16 00:00:00+00:00,Policy or Political Interference,4.833016764398713,3.2953809596226984
2025-12-16 00:00:00+00:00,Research Funding Disruption,5.807675126298796,3.4953672585932045
2025-12-16 00:00:00+00:00,Revenue Loss,0.5017944181015691,0.8358240908764831
2025-12-16 00:00:00+00:00,Student Conduct Incident,0.010264517757343128,0.020445091911097467
2025-12-16 00:00:00+00:00,Violence or Threats,6.599638223869621,3.626319014836133
2025-12-23 00:00:00+00:00,Emergency Preparedness Gaps,2.5378106579711956,2.5187634374027974
2025-12-23 00:00:00+00:00,Enrollment Pressure,5.002076143726159,3.333794570926408
2025-12-23 00:00:00+00:00,Labor Dispute,1.4894760216789062,1.866756453209718
2025-12-23 00:00:00+00:00,No Risk,2.8293339636727524,2.654491145571683
2025-12-23 00:00:00+00:00,Policy or Political Interference,4.760160808881418,3.2782750507800538
2025-12-23 00:00:00+00:00,Research Funding Disruption,4.091401395514131,3.1035899272486964
2025-12-23 00:00:00+00:00,Revenue Loss,2.0813122720533324,2.271524127213111
2025-12-23 00:00:00+00:00,Violence or Threats,5.212662501039636,3.379288605158718
2025-12-30 00:00:00+00:00,IT System Failure,1.3551753329313474,1.757605317396702
2025-12-30 00:00:00+00:00,No Risk,2.6959035049493707,2.5942586331533883
2025-12-30 00:00:00+00:00,Policy or Political Interference,4.732692974853585,3.2717363997808793
2025-12-30 00:00:00+00:00,Research Funding Disruption,4.959474339108409,3.324278704939676
2025-12-30 00:00:00+00:00,Title IX/ADA Noncompliance,0.6208316361763903,0.9946573678947747
2025-12-30 00:00:00+00:00,Transportation/Access Disruption,0.586229205826259,0.9497499484477063
2025-12-30 00:00:00+00:00,Violence or Threats,2.724869699942437,2.6075958410718427
2026-01-06 00:00:00+00:00,Artificial Intelligence Ethics & Governance,2.0616515845080836,2.2597644146143248
2026-01-06 00:00:00+00:00,Enrollment Pressure,1.9334812377520831,2.180545190186053
2026-01-06 00:00:00+00:00,High-Profile Litigation,1.6257155657228626,1.9702225466408547
2026-01-06 00:00:00+00:00,Infectious Disease Outbreak,2.7682209560155866,2.6272825106686706
2026-01-06 00:00:00+00:00,No Risk,2.0201586203115545,2.23461032012668
2026-01-06 00:00:00+00:00,Policy or Political Interference,3.908458553137672,3.0494529384324682
2026-01-06 00:00:00+00:00,Research Funding Disruption,3.691258688602131,2.981024436434546
2026-01-06 00:00:00+00:00,Student Conduct Incident,4.468182355640028,3.2061319061372533
2026-01-06 00:00:00+00:00,Title IX/ADA Noncompliance,2.7589463528319875,2.623098019764236
2026-01-06 00:00:00+00:00,Violence or Threats,2.2736072196481247,2.381435165308509
2026-01-13 00:00:00+00:00,Artificial Intelligence Ethics & Governance,3.401382473225453,2.8818522512796876
2026-01-13 00:00:00+00:00,Enrollment Pressure,5.11412798859953,3.358314961514177
2026-01-13 00:00:00+00:00,Infectious Disease Outbreak,2.8048007490872484,2.643643825425344
2026-01-13 00:00:00+00:00,Institutional Alignment Risk,0.6730589468168552,1.0605837428454543
2026-01-13 00:00:00+00:00,Lab Incident,1.768541923496832,2.071599570993583
2026-01-13 00:00:00+00:00,No Risk,3.0613181018794613,2.7523314129836245
2026-01-13 00:00:00+00:00,Policy or Political Interference,3.5223005102160823,2.9243812262780136
2026-01-13 00:00:00+00:00,Research Funding Disruption,6.717451540015041,3.643876786795713
2026-01-13 00:00:00+00:00,Revenue Loss,1.2707210284585317,1.6849841434411308
2026-01-13 00:00:00+00:00,Student Conduct Incident,5.8082537803836525,3.4954720534038883
2026-01-13 00:00:00+00:00,Violence or Threats,0.2790128496761256,0.5019999272559006
2026-01-20 00:00:00+00:00,Artificial Intelligence Ethics & Governance,2.5440600862609313,2.5218376097367194
2026-01-20 00:00:00+00:00,Controversial Public Incident,1.377437893890289,1.7762217366018025
2026-01-20 00:00:00+00:00,DEI Program Backlash,1.3332163402487378,1.7390309102175867
2026-01-20 00:00:00+00:00,Emergency Preparedness Gaps,0.8072546626549967,1.2204301527946884
2026-01-20 00:00:00+00:00,Enrollment Pressure,7.147395958964081,3.704313572992165
2026-01-20 00:00:00+00:00,Extreme Weather Events,2.765608837866783,2.626105473291474
2026-01-20 00:00:00+00:00,FERPA/HIPAA Violations,1.5236085252573113,1.8933359392361313
2026-01-20 00:00:00+00:00,Infectious Disease Outbreak,1.732230763346752,2.0464748500350476
2026-01-20 00:00:00+00:00,Leadership Missteps,1.426938778474068,1.8168589567731288
2026-01-20 00:00:00+00:00,No Risk,4.321857207963769,3.1676544056935665
2026-01-20 00:00:00+00:00,Policy or Political Interference,6.025265399786329,3.5337699867603782
2026-01-20 00:00:00+00:00,Research Funding Disruption,7.519153856987926,3.7523896550124545
2026-01-20 00:00:00+00:00,Title IX/ADA Noncompliance,1.618371160319604,1.964819460558299
2026-01-20 00:00:00+00:00,Violence or Threats,0.9512317975375033,1.3781047656900631
2026-01-27 00:00:00+00:00,Academic Disruption,0.3635561640546094,0.6347983821973261
2026-01-27 00:00:00+00:00,Enrollment Pressure,2.1276143596496726,2.2988241827164058
2026-01-27 00:00:00+00:00,Extreme Weather Events,2.90799515978694,2.688607398736565
2026-01-27 00:00:00+00:00,High-Profile Litigation,3.390365015828609,2.877890425056859
2026-01-27 00:00:00+00:00,Infrastructure Failure,0.5783837534281203,0.9394276343617428
2026-01-27 00:00:00+00:00,Institutional Alignment Risk,1.4319278445693018,1.8208979172227833
2026-01-27 00:00:00+00:00,Leadership Missteps,1.3629769337837003,1.7641536011563688
2026-01-27 00:00:00+00:00,No Risk,1.9729428237793691,2.205419230143826
2026-01-27 00:00:00+00:00,Policy or Political Interference,3.0070201582583382,2.7301699211587276
2026-01-27 00:00:00+00:00,Research Funding Disruption,7.075644607781374,3.6946048530412003
2026-01-27 00:00:00+00:00,Student Conduct Incident,3.3012090873301028,2.8452767669932597
2026-01-27 00:00:00+00:00,Unexpected Expenditures,2.2889162318393654,2.389806086627057
2026-02-03 00:00:00+00:00,Academic Disruption,0.8719451604294083,1.2929408975298524
2026-02-03 00:00:00+00:00,Artificial Intelligence Ethics & Governance,0.9935488153663293,1.4219764312383696
2026-02-03 00:00:00+00:00,Controversial Public Incident,0.5655340786304366,0.922407097955172
2026-02-03 00:00:00+00:00,Emergency Preparedness Gaps,1.38301576396365,1.7808526259392707
2026-02-03 00:00:00+00:00,Enrollment Pressure,3.841264660865954,3.0287843721234906
2026-02-03 00:00:00+00:00,High-Profile Litigation,4.925289207901513,3.316563887276161
2026-02-03 00:00:00+00:00,Infectious Disease Outbreak,3.7522015269375277,3.00070424055528
2026-02-03 00:00:00+00:00,Infrastructure Failure,1.0030435740326882,1.4316744180232803
2026-02-03 00:00:00+00:00,Leadership Missteps,4.027493460706494,3.0850229762394767
